 Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
19:37 |   114 |     3.000e-04 |   118.0270 |         47.0274 |    16.3641 |          3.5341 |            3175
20:21 |   115 |     3.000e-04 |    79.8925 |         33.3808 |    10.0443 |          3.1662 |            3175
21:06 |   116 |     3.000e-04 |    39.2701 |         80.4346 |    29.0375 |          3.1300 |            3175
21:51 |   117 |     3.000e-04 |    41.6404 |         41.9015 |    16.1245 |          3.1214 |            3175
22:36 |   118 |     3.000e-04 |    81.5769 |        100.5702 |    31.6438 |          3.3669 |            3175
23:20 |   119 |     3.000e-04 |    60.7644 |         59.3273 |    23.6540 |          3.1912 |            3175
24:05 |   120 |     3.000e-04 |    97.2718 |         43.6729 |    15.5414 |          3.1652 |            3175
24:50 |   121 |     3.000e-04 |   149.7418 |         47.8887 |    19.5595 |          3.1265 |            3175
25:34 |   122 |     3.000e-04 |    65.7851 |        197.9240 |    52.4064 |          3.3296 |            3175
26:19 |   123 |     3.000e-04 |   298.0318 |         41.0959 |    14.4981 |          3.1293 |            3175
27:04 |   124 |     3.000e-04 |    42.1847 |         88.6467 |    33.7930 |          2.9733 |            3175
27:49 |   125 |     3.000e-04 |    52.2138 |         44.9440 |    18.7088 |          2.9202 |            3175
28:34 |   126 |     3.000e-04 |    56.9798 |         27.2423 |     7.5117 |          2.9287 |            3175
29:19 |   127 |     3.000e-04 |    31.9758 |        147.9138 |    49.1563 |          2.8360 |            3175
30:04 |   128 |     3.000e-04 |    45.4326 |         28.1589 |     9.4861 |          2.8606 |            3175
30:49 |   129 |     3.000e-04 |    46.4870 |         51.2628 |    21.1560 |          3.0278 |            3175
31:33 |   130 |     3.000e-04 |   146.3098 |         74.7107 |    30.2054 |          3.1061 |            3175
32:18 |   131 |     3.000e-04 |    64.7029 |        218.3230 |    58.9255 |          3.0943 |            3175
33:03 |   132 |     3.000e-04 |    48.3444 |         46.0851 |    20.4494 |          2.7758 |            3175
33:48 |   133 |     3.000e-04 |    29.4608 |         25.6576 |     8.7742 |          2.7288 |            3175
34:33 |   134 |     3.000e-04 |    30.2319 |         23.4376 |     7.0868 |          2.6714 |            3175
35:18 |   135 |     3.000e-04 |    22.6140 |         23.9013 |     8.5370 |          2.6639 |            3175
36:03 |   136 |     3.000e-04 |    58.3554 |         76.5658 |    27.4021 |          2.8865 |            3175
36:47 |   137 |     3.000e-04 |    55.3249 |         37.8907 |    16.4937 |          2.7128 |            3175
37:32 |   138 |     3.000e-04 |    84.5832 |         56.7208 |    26.0300 |          2.6211 |            3175
38:17 |   139 |     3.000e-04 |   156.7593 |         39.9235 |    16.5338 |          2.9301 |            3175
39:02 |   140 |     3.000e-04 |    51.4571 |         26.1279 |     8.6393 |          2.8240 |            3175
39:47 |   141 |     3.000e-04 |    24.5174 |         42.8983 |    20.8889 |          2.5667 |            3175
40:32 |   142 |     3.000e-04 |    46.1305 |         33.0082 |    15.2252 |          2.5581 |            3175
41:16 |   143 |     3.000e-04 |    35.9890 |         24.7664 |     9.6510 |          2.5488 |            3175
42:01 |   144 |     3.000e-04 |    27.7170 |         20.7859 |     6.8410 |          2.4529 |            3175
42:46 |   145 |     3.000e-04 |    27.7721 |         27.2548 |    12.6297 |          2.4974 |            3175
43:30 |   146 |     3.000e-04 |    93.5364 |         55.6517 |    18.2380 |          3.2710 |            3175
44:15 |   147 |     3.000e-04 |   170.1932 |         80.6077 |    28.3372 |          2.8659 |            3175
45:00 |   148 |     3.000e-04 |    26.4393 |         20.4778 |     6.9281 |          2.4121 |            3175
45:45 |   149 |     3.000e-04 |    19.4705 |         20.0528 |     7.0932 |          2.3798 |            3175
46:29 |   150 |     3.000e-04 |    16.4993 |         29.2204 |    14.3314 |          2.2958 |            3175
47:14 |   151 |     3.000e-04 |    17.1523 |         21.3021 |     9.4901 |          2.3440 |            3175
47:59 |   152 |     3.000e-04 |    19.8554 |         18.5902 |     6.5677 |          2.2844 |            3175
48:44 |   153 |     3.000e-04 |    32.0631 |         44.8459 |    21.2614 |          2.4844 |            3175
49:28 |   154 |     3.000e-04 |    38.0045 |         33.5036 |    15.0032 |          2.3780 |            3175
50:13 |   155 |     3.000e-04 |    17.9729 |         17.2497 |     5.4859 |          2.2795 |            3175
50:58 |   156 |     3.000e-04 |    24.1215 |         92.7782 |    35.4758 |          2.4207 |            3175
51:42 |   157 |     3.000e-04 |    23.3171 |         35.0476 |    18.5877 |          2.2747 |            3175
52:27 |   158 |     3.000e-04 |    73.3611 |         52.1613 |    21.8566 |          2.4690 |            3175
53:12 |   159 |     3.000e-04 |    29.6776 |         34.9183 |    18.2863 |          2.2373 |            3175
53:57 |   160 |     3.000e-04 |    17.6013 |         19.3163 |     8.8514 |          2.1003 |            3175
54:42 |   161 |     3.000e-04 |    25.9564 |         22.1788 |    11.2454 |          2.1641 |            3175
55:26 |   162 |     3.000e-04 |  1729.8194 |       1995.5315 |   157.3722 |          7.3940 |            3175
56:11 |   163 |     3.000e-04 |   798.7869 |         74.5443 |    19.9553 |          4.3252 |            3175
56:56 |   164 |     3.000e-04 |    61.7791 |         45.0124 |    14.2356 |          3.4673 |            3175
57:41 |   165 |     3.000e-04 |    37.2416 |         32.6861 |     9.5313 |          3.2229 |            3175
58:26 |   166 |     3.000e-04 |    29.8062 |         39.5937 |    16.3226 |          2.9750 |            3175
59:10 |   167 |     3.000e-04 |    27.0073 |         26.1634 |     8.1992 |          2.8514 |            3175
59:55 |   168 |     3.000e-04 |    21.8323 |         23.4438 |     6.3536 |          2.7783 |            3175
00:40 |   169 |     3.000e-04 |    21.1052 |         21.7908 |     6.7873 |          2.6173 |            3175
01:25 |   170 |     3.000e-04 |    18.9861 |         20.7651 |     6.4271 |          2.5354 |            3175
02:10 |   171 |     3.000e-04 |    17.5225 |         20.7099 |     7.0731 |          2.4943 |            3175
02:54 |   172 |     3.000e-04 |    18.2940 |         20.1958 |     8.0656 |          2.4019 |            3175
03:39 |   173 |     3.000e-04 |    18.2148 |         31.0730 |    16.5900 |          2.3329 |            3175
04:24 |   174 |     3.000e-04 |    17.5331 |         17.2386 |     5.5038 |          2.2948 |            3175
05:09 |   175 |     3.000e-04 |    16.8173 |         18.7120 |     7.6281 |          2.2466 |            3175
05:53 |   176 |     3.000e-04 |    15.7130 |         18.4848 |     8.2241 |          2.2038 |            3175
06:38 |   177 |     3.000e-04 |    15.4079 |         18.8324 |     8.5427 |          2.1866 |            3175
07:23 |   178 |     3.000e-04 |    17.4836 |         16.3302 |     5.7255 |          2.1804 |            3175
08:08 |   179 |     3.000e-04 |    15.0766 |         35.3190 |    18.9293 |          2.1429 |            3175
08:52 |   180 |     3.000e-04 |    15.8107 |         16.5540 |     7.3713 |          2.0697 |            3175
09:37 |   181 |     3.000e-04 |    14.0109 |         15.4628 |     6.1436 |          2.0861 |            3175
10:22 |   182 |     3.000e-04 |    14.5671 |         17.4897 |     9.1840 |          2.0211 |            3175
11:06 |   183 |     3.000e-04 |    12.3123 |         17.0576 |     8.4280 |          2.0239 |            3175
11:51 |   184 |     3.000e-04 |    16.3738 |         28.0600 |    15.6264 |          2.0462 |            3175
12:36 |   185 |     3.000e-04 |    15.3181 |         13.6057 |     4.6000 |          1.9793 |            3175
13:20 |   186 |     3.000e-04 |    15.1084 |         17.5299 |     8.9058 |          2.0805 |            3175
14:05 |   187 |     3.000e-04 |    19.9792 |         22.5801 |    11.5089 |          2.1139 |            3175
14:50 |   188 |     3.000e-04 |    18.0160 |         14.3943 |     6.0197 |          1.9567 |            3175
15:34 |   189 |     3.000e-04 |    15.1300 |         14.4253 |     6.1272 |          1.9247 |            3175
16:19 |   190 |     3.000e-04 |    29.7817 |         14.6246 |     5.9302 |          1.9098 |            3175
17:04 |   191 |     3.000e-04 |    15.7274 |         13.5272 |     4.7177 |          1.8964 |            3175
17:49 |   192 |     3.000e-04 |    13.2519 |         17.6943 |     9.4367 |          1.8887 |            3175
18:34 |   193 |     3.000e-04 |    41.5397 |         31.4558 |    18.5527 |          1.9612 |            3175
19:18 |   194 |     3.000e-04 |    13.8554 |         13.5726 |     6.0193 |          1.8269 |            3175
20:03 |   195 |     3.000e-04 |    25.9633 |         95.5487 |    38.9327 |          2.1325 |            3175
20:48 |   196 |     3.000e-04 |    19.4940 |         13.5822 |     5.1993 |          1.9406 |            3175
21:33 |   197 |     3.000e-04 |    29.4965 |         16.7416 |     7.7355 |          1.9732 |            3175
22:17 |   198 |     3.000e-04 |    15.1532 |         21.9873 |    12.4477 |          1.8539 |            3175
23:02 |   199 |     3.000e-04 |    14.4694 |         14.7978 |     7.1889 |          1.8656 |            3175
23:47 |   200 |     3.000e-04 |    14.5615 |         14.3554 |     7.1935 |          1.8186 |            3175
24:31 |   201 |     3.000e-04 |    12.0283 |         26.9061 |    16.3446 |          1.7746 |            3175
25:16 |   202 |     3.000e-04 |    40.7631 |         19.3633 |    10.3792 |          1.8783 |            3175
26:01 |   203 |     3.000e-04 |    17.5114 |         48.0636 |    25.2214 |          2.0168 |            3179
26:46 |   204 |     3.000e-04 |    15.6239 |         25.6603 |    15.3125 |          1.8375 |            3179
27:30 |   205 |     3.000e-04 |    25.7004 |         79.3566 |    32.7773 |          1.8765 |            3179
28:15 |   206 |     3.000e-04 |    36.4347 |         12.9404 |     5.6851 |          1.7922 |            3179
29:00 |   207 |     3.000e-04 |    12.0945 |         12.8082 |     5.2462 |          1.7768 |            3179
29:44 |   208 |     3.000e-04 |    19.0358 |         34.4697 |    18.4722 |          1.9313 |            3179
30:29 |   209 |     3.000e-04 |    28.5166 |         13.3844 |     5.5304 |          1.7744 |            3179
31:14 |   210 |     3.000e-04 |    15.1798 |         25.3817 |    15.4956 |          1.7810 |            3179
31:59 |   211 |     3.000e-04 |    53.3263 |        208.5166 |    60.1889 |          2.4615 |            3179
32:43 |   212 |     3.000e-04 |    35.5938 |         14.7159 |     7.3300 |          1.7933 |            3179
33:28 |   213 |     3.000e-04 |    11.1304 |         36.0140 |    17.8993 |          1.8429 |            3179
34:13 |   214 |     3.000e-04 |    31.5610 |         18.3124 |    10.6357 |          1.7782 |            3179
34:57 |   215 |     3.000e-04 |    16.7944 |         21.2114 |    12.2130 |          1.9009 |            3179
35:42 |   216 |     3.000e-04 |    18.8379 |         17.5854 |    10.2747 |          1.7248 |            3179
36:27 |   217 |     3.000e-04 |    12.6496 |         11.1881 |     4.3962 |          1.6411 |            3179
37:12 |   218 |     3.000e-04 |    17.5287 |         17.4952 |     8.0027 |          2.0935 |            3179
37:56 |   219 |     3.000e-04 |    17.2731 |         15.6948 |     8.8104 |          1.7363 |            3179
38:41 |   220 |     3.000e-04 |    11.2539 |         12.5224 |     5.6473 |          1.7605 |            3179
39:26 |   221 |     3.000e-04 |    26.8885 |         33.4525 |    18.1160 |          2.1122 |            3179
40:11 |   222 |     3.000e-04 |    28.7190 |         26.8887 |    13.4241 |          1.9860 |            3179
40:56 |   223 |     3.000e-04 |    13.3309 |         13.2469 |     6.1761 |          1.6806 |            3179
41:40 |   224 |     3.000e-04 |    27.1501 |        311.3726 |    71.5939 |          2.0746 |            3179
42:25 |   225 |     3.000e-04 |    35.9698 |         14.6457 |     8.0889 |          1.7533 |            3179
43:10 |   226 |     3.000e-04 |    12.5796 |         11.7757 |     5.9876 |          1.6160 |            3179
43:55 |   227 |     3.000e-04 |    14.3535 |         13.5418 |     6.8930 |          1.7529 |            3179
44:40 |   228 |     3.000e-04 |    29.1077 |         18.6223 |     9.4513 |          1.8957 |            3179
45:24 |   229 |     3.000e-04 |    13.9959 |         14.7330 |     8.8020 |          1.6789 |            3179
46:09 |   230 |     3.000e-04 |    16.8140 |         12.3054 |     7.0698 |          1.6312 |            3179
46:54 |   231 |     3.000e-04 |    10.4604 |         14.8855 |     9.9018 |          1.5934 |            3179
47:39 |   232 |     3.000e-04 |    14.6446 |         19.2766 |    12.2353 |          1.8234 |            3179
48:24 |   233 |     3.000e-04 |    11.8902 |         10.2783 |     4.2074 |          1.5730 |            3179
49:08 |   234 |     3.000e-04 |    13.0205 |         15.1671 |     8.3920 |          1.6995 |            3179
49:53 |   235 |     3.000e-04 |    11.5683 |         18.2334 |    11.6707 |          1.5266 |            3179
50:38 |   236 |     3.000e-04 |    19.0890 |         18.7187 |    11.3512 |          1.7702 |            3179
51:23 |   237 |     3.000e-04 |    12.7275 |         16.2082 |    10.0239 |          1.6569 |            3179
52:08 |   238 |     3.000e-04 |    20.9899 |         25.0217 |    14.7256 |          1.7444 |            3179
52:52 |   239 |     3.000e-04 |    15.4147 |         14.8071 |     7.9085 |          1.6901 |            3179
53:37 |   240 |     3.000e-04 |    16.4824 |         11.4841 |     6.2063 |          1.5387 |            3179
54:22 |   241 |     3.000e-04 |    19.5576 |         21.1609 |     9.8396 |          2.1417 |            3179
55:07 |   242 |     3.000e-04 |    11.4692 |         11.5415 |     5.6075 |          1.5899 |            3179
55:52 |   243 |     3.000e-04 |    18.3942 |         12.7913 |     6.0442 |          1.7418 |            3179
56:36 |   244 |     3.000e-04 |    12.0132 |         36.6631 |    21.5939 |          1.7270 |            3179
57:21 |   245 |     3.000e-04 |    14.4385 |         13.5176 |     7.8056 |          1.4976 |            3179
58:06 |   246 |     3.000e-04 |     7.6679 |         17.4037 |    10.2812 |          1.5908 |            3179
58:50 |   247 |     3.000e-04 |    42.8777 |         29.9293 |    15.6449 |          2.0786 |            3179
59:35 |   248 |     3.000e-04 |    16.1187 |         10.2979 |     4.8499 |          1.5309 |            3179
00:20 |   249 |     3.000e-04 |    10.4133 |         12.8144 |     8.5964 |          1.4717 |            3179
01:05 |   250 |     3.000e-04 |    23.6527 |         22.2924 |    11.1774 |          2.0679 |            3179
01:51 |   251 |     3.000e-04 |    12.2826 |         14.1100 |     6.8875 |          1.6832 |            3179
02:36 |   252 |     3.000e-04 |     7.8117 |          9.7302 |     4.6996 |          1.3959 |            3179
03:20 |   253 |     3.000e-04 |     8.9695 |         11.1074 |     4.6412 |          1.6011 |            3179
04:05 |   254 |     3.000e-04 |    10.2556 |         11.3342 |     6.3685 |          1.5325 |            3179
04:49 |   255 |     3.000e-04 | 24344.4962 |        558.3206 |    72.2344 |          7.9129 |            3179
05:34 |   256 |     3.000e-04 |   350.2374 |        215.7378 |    39.5723 |          6.1199 |            3179
06:19 |   257 |     3.000e-04 |   179.2676 |        140.9830 |    27.2459 |          5.7058 |            3179
07:04 |   258 |     3.000e-04 |   122.3927 |        104.6901 |    21.5187 |          5.2362 |            3179
07:48 |   259 |     3.000e-04 |    98.2274 |         88.5103 |    18.6625 |          4.8983 |            3179
08:33 |   260 |     3.000e-04 |    81.1751 |         75.5333 |    16.6401 |          4.6273 |            3179
09:18 |   261 |     3.000e-04 |    73.8175 |         67.3803 |    15.3250 |          4.4363 |            3179
10:03 |   262 |     3.000e-04 |    65.1613 |         64.6527 |    16.5468 |          4.2306 |            3179
10:47 |   263 |     3.000e-04 |    60.6818 |         56.3568 |    13.4767 |          4.0923 |            3179
11:32 |   264 |     3.000e-04 |    53.9476 |         55.2475 |    14.2860 |          3.9866 |            3179
12:17 |   265 |     3.000e-04 |    50.1642 |         49.4734 |    12.8149 |          3.8301 |            3179
13:01 |   266 |     3.000e-04 |    47.0500 |         47.1905 |    12.6149 |          3.7212 |            3179
13:46 |   267 |     3.000e-04 |    44.2759 |         42.8806 |    11.5633 |          3.6191 |            3179
14:31 |   268 |     3.000e-04 |    40.3178 |         40.7797 |    10.9571 |          3.5538 |            3179
15:15 |   269 |     3.000e-04 |    38.1641 |         42.4257 |    12.8832 |          3.4681 |            3179
16:00 |   270 |     3.000e-04 |    35.7968 |         36.3520 |    10.2038 |          3.3856 |            3179
16:45 |   271 |     3.000e-04 |    34.2787 |         36.7833 |    11.2878 |          3.3066 |            3179
17:29 |   272 |     3.000e-04 |    34.0546 |         33.0966 |     9.6210 |          3.2438 |            3179
18:14 |   273 |     3.000e-04 |    29.8951 |         31.0512 |     8.2728 |          3.1773 |            3179
