 Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
21:41 |   126 |     3.000e-04 |   374.1299 |        342.3429 |    45.1301 |          8.3210 |           10191
21:56 |   127 |     3.000e-04 |   316.5125 |        316.9513 |    43.8449 |          8.1335 |           10191
22:11 |   128 |     3.000e-04 |   291.1002 |        277.4609 |    35.1991 |          7.8403 |           10191
22:26 |   129 |     3.000e-04 |   249.8723 |        252.5925 |    33.9969 |          7.4119 |           10191
22:41 |   130 |     3.000e-04 |   227.1335 |        344.4002 |    49.3698 |          7.1488 |           10191
22:56 |   131 |     3.000e-04 |   248.8632 |        285.6739 |    41.1156 |          7.0268 |           10191
23:11 |   132 |     3.000e-04 |   200.9734 |        274.1077 |    43.8774 |          6.9485 |           10191
23:26 |   133 |     3.000e-04 |   221.6443 |        253.1120 |    42.0813 |          6.6422 |           10191
23:41 |   134 |     3.000e-04 |   169.7055 |        198.4023 |    29.3447 |          6.4493 |           10191
23:56 |   135 |     3.000e-04 |   164.2216 |        271.3643 |    43.1545 |          6.4236 |           10191
24:11 |   136 |     3.000e-04 |   169.9889 |        191.0324 |    26.8211 |          6.2608 |           10191
24:26 |   137 |     3.000e-04 |   175.2684 |        174.0104 |    24.2176 |          6.1807 |           10191
24:41 |   138 |     3.000e-04 |   159.2633 |        180.9268 |    25.3048 |          6.1907 |           10191
24:56 |   139 |     3.000e-04 |   162.7065 |        194.6481 |    31.4592 |          6.0881 |           10191
25:11 |   140 |     3.000e-04 |   152.3934 |        163.9198 |    23.3919 |          5.8662 |           10191
25:26 |   141 |     3.000e-04 |   140.9286 |        168.2407 |    25.0297 |          5.8329 |           10191
25:41 |   142 |     3.000e-04 |   125.1026 |        201.0112 |    36.3646 |          5.8405 |           10191
25:56 |   143 |     3.000e-04 |   133.4738 |        162.5654 |    27.2028 |          5.6923 |           10191
26:11 |   144 |     3.000e-04 |   143.5814 |        198.3908 |    34.2713 |          5.6718 |           10191
26:26 |   145 |     3.000e-04 |   201.5821 |        324.2791 |    61.6224 |          5.5279 |           10191
26:41 |   146 |     3.000e-04 |   161.4881 |        292.5115 |    54.0221 |          5.5167 |           10192
26:56 |   147 |     3.000e-04 |   158.5568 |        162.1979 |    29.9134 |          5.3969 |           10192
27:11 |   148 |     3.000e-04 |   123.1280 |        135.9536 |    20.2934 |          5.4044 |           10192
27:26 |   149 |     3.000e-04 |   125.5645 |        134.1836 |    18.5498 |          5.4253 |           10192
27:41 |   150 |     3.000e-04 |   160.2258 |        140.3575 |    21.5445 |          5.1930 |           10192
27:56 |   151 |     3.000e-04 |   647.4773 |        207.5370 |    37.3394 |          5.4374 |           10192
28:11 |   152 |     3.000e-04 |   150.0934 |        177.6457 |    34.7800 |          5.2242 |           10192
28:26 |   153 |     3.000e-04 |   396.1966 |        479.9647 |    81.1384 |          5.4493 |           10192
28:41 |   154 |     3.000e-04 |   161.9981 |        232.3506 |    42.8528 |          5.0019 |           10192
28:56 |   155 |     3.000e-04 |   238.6894 |        156.2124 |    27.3492 |          5.0305 |           10192
29:11 |   156 |     3.000e-04 |   174.8750 |        144.9644 |    26.5866 |          5.0400 |           10192
29:26 |   157 |     3.000e-04 |   307.3165 |        790.1215 |    96.1597 |          5.6817 |           10192
29:41 |   158 |     3.000e-04 |   391.5715 |        203.1129 |    37.6137 |          4.8836 |           10192
29:56 |   159 |     3.000e-04 |   140.8115 |        131.9569 |    23.2147 |          4.8613 |           10192
30:11 |   160 |     3.000e-04 |   162.4780 |        279.5041 |    57.9080 |          4.8311 |           10192
30:26 |   161 |     3.000e-04 |   234.3258 |        190.3459 |    38.1636 |          4.7087 |           10192
30:41 |   162 |     3.000e-04 |   400.7285 |        239.6880 |    41.4631 |          5.4140 |           10192
30:56 |   163 |     3.000e-04 |  1002.0500 |        132.8190 |    23.8471 |          4.7877 |           10192
31:11 |   164 |     3.000e-04 |   122.8855 |        255.4042 |    51.4308 |          4.6605 |           10192
31:26 |   165 |     3.000e-04 |   152.6270 |        124.4241 |    21.9528 |          4.6822 |           10192
31:41 |   166 |     3.000e-04 |   361.8102 |        139.8680 |    26.0645 |          4.7072 |           10192
31:56 |   167 |     3.000e-04 |   122.2991 |        182.0605 |    38.5996 |          4.5599 |           10192
32:11 |   168 |     3.000e-04 |   743.1843 |        135.4587 |    22.4133 |          4.7654 |           10192
32:26 |   169 |     3.000e-04 |   166.5374 |        119.7987 |    24.0349 |          4.5266 |           10192
32:41 |   170 |     3.000e-04 |   124.0527 |        141.8316 |    28.3658 |          4.5434 |           10192
32:56 |   171 |     3.000e-04 |    96.2019 |        127.8232 |    27.6232 |          4.5191 |           10192
33:11 |   172 |     3.000e-04 |   443.3403 |        559.7324 |    79.4543 |          5.2941 |           10192
33:26 |   173 |     3.000e-04 |   261.5785 |        137.4494 |    30.2251 |          4.5465 |           10192
33:41 |   174 |     3.000e-04 |   124.9757 |        115.3577 |    24.7738 |          4.3765 |           10192
33:56 |   175 |     3.000e-04 |   125.1586 |        528.6675 |    89.5150 |          4.6654 |           10192
34:11 |   176 |     3.000e-04 |   146.1408 |         96.8415 |    14.8438 |          4.2834 |           10192
34:26 |   177 |     3.000e-04 |   268.6609 |        139.4756 |    26.4068 |          4.4211 |           10192
34:41 |   178 |     3.000e-04 |   134.9584 |        224.7279 |    45.6173 |          4.3667 |           10192
34:56 |   179 |     3.000e-04 |   200.3549 |        108.3264 |    21.6957 |          4.1674 |           10192
35:11 |   180 |     3.000e-04 |   135.4894 |        119.4378 |    24.2575 |          4.4352 |           10192
35:26 |   181 |     3.000e-04 |   339.9866 |        710.1614 |   107.7566 |          4.5337 |           10192
35:41 |   182 |     3.000e-04 |  1154.5271 |        130.1468 |    23.2661 |          4.7622 |           10192
35:56 |   183 |     3.000e-04 |   206.9320 |        103.0336 |    17.6759 |          4.4060 |           10192
36:11 |   184 |     3.000e-04 |   114.0372 |        130.7492 |    29.8110 |          4.1517 |           10192
36:26 |   185 |     3.000e-04 |   119.2803 |         96.5601 |    18.0760 |          4.3109 |           10192
36:41 |   186 |     3.000e-04 |    68.7450 |        309.2613 |    63.0701 |          4.1100 |           10192
36:56 |   187 |     3.000e-04 |    85.0203 |        112.5171 |    22.6715 |          4.1140 |           10192
37:11 |   188 |     3.000e-04 |   107.1768 |        387.2129 |    75.5871 |          3.9908 |           10192
37:26 |   189 |     3.000e-04 |   140.0876 |        123.3570 |    29.6614 |          3.9578 |           10192
37:41 |   190 |     3.000e-04 |   181.1520 |        163.5804 |    42.0535 |          3.9505 |           10192
37:56 |   191 |     3.000e-04 |   346.1122 |        120.8185 |    26.7046 |          4.0014 |           10192
38:11 |   192 |     3.000e-04 |   353.2755 |        181.4240 |    37.6667 |          4.3873 |           10192
38:26 |   193 |     3.000e-04 |   103.2455 |        161.6219 |    36.3651 |          3.9538 |           10192
38:41 |   194 |     3.000e-04 |    75.9522 |        111.1279 |    23.5146 |          3.9581 |           10192
38:56 |   195 |     3.000e-04 |   150.0771 |        241.7486 |    54.1765 |          3.9828 |           10192
39:11 |   196 |     3.000e-04 |   189.1712 |        171.4628 |    41.6751 |          3.8726 |           10192
39:26 |   197 |     3.000e-04 |   159.1202 |        112.5780 |    27.0112 |          3.8570 |           10192
39:41 |   198 |     3.000e-04 |    95.7186 |         81.0766 |    14.3101 |          3.8910 |           10192
39:56 |   199 |     3.000e-04 |   283.5763 |        117.9280 |    28.0508 |          3.9597 |           10192
40:11 |   200 |     3.000e-04 |   111.5358 |        284.9128 |    63.3464 |          3.8283 |           10192
40:26 |   201 |     3.000e-04 |   173.6425 |        268.6173 |    57.2087 |          3.8172 |           10192
40:41 |   202 |     3.000e-04 |    83.8909 |       1049.2330 |   136.2884 |          3.7826 |           10192
40:56 |   203 |     3.000e-04 |   176.8751 |         96.4208 |    23.2220 |          3.6701 |           10192
41:11 |   204 |     3.000e-04 | 43409.1793 |       1234.6692 |   100.3646 |          7.3440 |           10192
41:26 |   205 |     3.000e-04 |   841.7120 |        599.8165 |    73.2649 |          6.6076 |           10192
41:41 |   206 |     3.000e-04 |   512.8663 |        390.5674 |    49.1086 |          7.0167 |           10192
41:56 |   207 |     3.000e-04 |   336.1357 |        297.3585 |    44.6790 |          7.0713 |           10192
42:11 |   208 |     3.000e-04 |   239.8595 |        238.4987 |    33.5207 |          7.0055 |           10192
42:26 |   209 |     3.000e-04 |   217.7893 |        232.0523 |    32.7656 |          6.6472 |           10192
42:41 |   210 |     3.000e-04 |   178.0293 |        219.3978 |    32.5703 |          6.4990 |           10192
42:56 |   211 |     3.000e-04 |   157.5593 |        182.1157 |    26.2804 |          6.2834 |           10192
43:11 |   212 |     3.000e-04 |   140.6639 |        164.8771 |    24.4492 |          6.0090 |           10192
43:26 |   213 |     3.000e-04 |   134.6562 |        158.1760 |    23.0546 |          5.9186 |           10192
43:41 |   214 |     3.000e-04 |   120.3915 |        144.5355 |    21.5309 |          5.7006 |           10192
43:56 |   215 |     3.000e-04 |   114.7316 |        150.7364 |    23.1457 |          5.5194 |           10192
44:11 |   216 |     3.000e-04 |   122.1226 |        147.4543 |    26.2115 |          5.4541 |           10192
44:26 |   217 |     3.000e-04 |   107.7687 |        160.5073 |    29.9118 |          5.4090 |           10192
44:41 |   218 |     3.000e-04 |    96.0269 |        123.2588 |    18.1568 |          5.2606 |           10192
44:56 |   219 |     3.000e-04 |    95.4064 |        183.2206 |    35.5649 |          5.1419 |           10192
45:11 |   220 |     3.000e-04 |    92.4234 |        117.1196 |    16.9185 |          5.0469 |           10192
45:26 |   221 |     3.000e-04 |    85.1940 |        139.3474 |    27.5080 |          5.0855 |           10192
45:41 |   222 |     3.000e-04 |    84.2914 |        147.9057 |    31.1073 |          4.9139 |           10192
45:56 |   223 |     3.000e-04 |    84.4720 |        110.9206 |    16.7745 |          4.8496 |           10192
46:11 |   224 |     3.000e-04 |    76.6026 |        132.7241 |    24.7996 |          4.7727 |           10192
46:26 |   225 |     3.000e-04 |    86.9284 |        115.7613 |    22.6389 |          4.6708 |           10192
46:41 |   226 |     3.000e-04 |    77.1420 |        110.4857 |    19.0662 |          4.5976 |           10192
46:56 |   227 |     3.000e-04 |    66.9715 |        127.2314 |    27.9616 |          4.5843 |           10192
47:11 |   228 |     3.000e-04 |    75.2943 |        133.6355 |    27.1149 |          4.4313 |           10192
47:26 |   229 |     3.000e-04 |    80.6274 |        104.2331 |    19.4588 |          4.4212 |           10192
47:41 |   230 |     3.000e-04 |    73.2191 |        112.5248 |    19.9197 |          4.4843 |           10192
47:56 |   231 |     3.000e-04 |    79.7172 |         93.6483 |    13.7629 |          4.3333 |           10192
48:11 |   232 |     3.000e-04 |    65.6868 |         93.1541 |    14.1238 |          4.1859 |           10192
48:26 |   233 |     3.000e-04 |    62.3678 |         88.5583 |    13.4721 |          4.1711 |           10192
48:41 |   234 |     3.000e-04 |    70.0031 |        124.3298 |    25.8855 |          4.1035 |           10192
48:56 |   235 |     3.000e-04 |    67.3237 |        123.9507 |    26.4546 |          4.1692 |           10192
49:11 |   236 |     3.000e-04 |    98.0139 |        130.9856 |    26.7494 |          4.1043 |           10192
49:26 |   237 |     3.000e-04 |   121.2310 |         88.5277 |    16.8495 |          3.9968 |           10192
49:41 |   238 |     3.000e-04 |   138.3092 |        226.4840 |    45.9103 |          4.1153 |           10192
49:56 |   239 |     3.000e-04 |    97.7330 |         91.6419 |    17.8474 |          3.8909 |           10192
50:11 |   240 |     3.000e-04 |    89.4304 |         88.7879 |    16.4507 |          4.0415 |           10192
50:25 |   241 |     3.000e-04 |    75.0934 |        120.3284 |    27.4308 |          3.9158 |           10192
50:41 |   242 |     3.000e-04 |   146.0139 |        919.9056 |   120.7665 |          4.3778 |           10192
